latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
33.076,-83.005,322.4,1.6,1.2,2017-10-18,1820,A,81,6.0NRT,297.1,36.7,D
33.073,-83.021,309.2,1.6,1.2,2017-10-18,1820,A,66,6.0NRT,296.4,14.9,D
31.881,-88.852,306.8,4,1.9,2017-10-18,1820,A,64,6.0NRT,293.9,52.6,D
32.367,-87.079,320.5,3,1.6,2017-10-18,1820,A,76,6.0NRT,294.5,79.9,D
32.388,-87.053,316.4,3,1.6,2017-10-18,1820,A,58,6.0NRT,295.9,59.4,D
32.374,-87.056,314,3,1.6,2017-10-18,1820,A,65,6.0NRT,294.8,50.2,D
32.367,-87.087,318.4,3,1.6,2017-10-18,1820,A,74,6.0NRT,294.7,70.4,D
32.389,-87.061,316.1,3,1.6,2017-10-18,1820,A,50,6.0NRT,295.7,54.8,D
33.273,-83.07,309.8,1.6,1.2,2017-10-18,1820,A,68,6.0NRT,293.7,15.7,D
33.27,-83.086,345.6,1.6,1.2,2017-10-18,1820,A,94,6.0NRT,296.1,102.1,D
33.281,-83.089,340.6,1.6,1.2,2017-10-18,1820,A,92,6.0NRT,295.5,84.4,D
33.249,-83.383,323.1,1.6,1.3,2017-10-18,1820,A,82,6.0NRT,295.5,38.7,D
33.25,-83.37,305.4,1.6,1.3,2017-10-18,1820,A,59,6.0NRT,295.2,10.4,D
33.247,-83.388,319.3,1.6,1.3,2017-10-18,1820,A,79,6.0NRT,295.9,33,D
33.357,-82.876,307.3,1.5,1.2,2017-10-18,1820,A,43,6.0NRT,295.2,10.6,D
33.371,-82.863,315.7,1.5,1.2,2017-10-18,1820,A,75,6.0NRT,294.3,22.6,D
33.368,-82.879,351.6,1.5,1.2,2017-10-18,1820,A,96,6.0NRT,297.6,120.1,D
32.733,-86.198,317,2.6,1.5,2017-10-18,1820,A,77,6.0NRT,294,56.8,D
32.727,-86.224,311.7,2.6,1.5,2017-10-18,1820,A,72,6.0NRT,293.7,39.8,D
32.279,-88.212,307.9,3.6,1.8,2017-10-18,1820,A,66,6.0NRT,293.3,49,D
32.768,-86.273,305.9,2.6,1.5,2017-10-18,1820,A,62,6.0NRT,292.9,23.4,D
32.762,-86.299,316.9,2.6,1.6,2017-10-18,1820,A,77,6.0NRT,294.1,56.1,D
33.54,-82.635,302.9,1.5,1.2,2017-10-18,1820,A,50,6.0NRT,292.6,6.7,D
33.554,-82.622,409.1,1.5,1.2,2017-10-18,1820,A,100,6.0NRT,305.2,544.3,D
33.551,-82.638,432.9,1.5,1.2,2017-10-18,1820,A,100,6.0NRT,315.8,901.1,D
33.564,-82.625,338.4,1.5,1.2,2017-10-18,1820,A,91,6.0NRT,295.3,68.8,D
33.561,-82.64,360,1.5,1.2,2017-10-18,1820,A,100,6.0NRT,297,149.2,D
32.74,-86.8,311.1,2.8,1.6,2017-10-18,1820,A,66,6.0NRT,296.5,36.3,D
32.742,-86.805,322.4,2.8,1.6,2017-10-18,1820,A,82,6.0NRT,296.7,85.7,D
32.462,-88.092,304.1,3.5,1.8,2017-10-18,1820,A,53,6.0NRT,293.8,27.7,D
32.454,-88.127,331.1,3.5,1.8,2017-10-18,1820,A,87,6.0NRT,296,180.6,D
32.477,-88.097,304.2,3.5,1.8,2017-10-18,1820,A,54,6.0NRT,293.6,28.1,D
32.469,-88.132,335.1,3.5,1.8,2017-10-18,1820,A,89,6.0NRT,294.9,214.2,D
33.115,-85.533,307.2,2.3,1.5,2017-10-18,1820,A,65,6.0NRT,293.8,23.3,D
33.676,-83.157,306.2,1.6,1.2,2017-10-18,1820,A,63,6.0NRT,292.8,11.7,D
33.673,-83.174,317.6,1.6,1.2,2017-10-18,1820,A,78,6.0NRT,294.2,28.5,D
33.763,-82.876,319.9,1.5,1.2,2017-10-18,1820,A,79,6.0NRT,293.7,30.4,D
33.054,-86.378,313.4,2.6,1.5,2017-10-18,1820,A,64,6.0NRT,294.4,42.5,D
32.729,-87.819,304.1,3.3,1.7,2017-10-18,1820,A,55,6.0NRT,293.7,26.8,D
33.073,-86.355,309.4,2.6,1.5,2017-10-18,1820,A,68,6.0NRT,293.2,31.8,D
33.067,-86.382,317.7,2.6,1.5,2017-10-18,1820,A,78,6.0NRT,293.2,58.5,D
34.833,-78.579,308.3,1,1,2017-10-18,1820,A,62,6.0NRT,293.4,6.6,D
34.968,-78.671,304.4,1,1,2017-10-18,1820,A,41,6.0NRT,293.6,4,D
34.777,-80.022,308,1.1,1,2017-10-18,1820,A,30,6.0NRT,296.7,6.1,D
34.786,-80.024,319.3,1.1,1,2017-10-18,1820,A,78,6.0NRT,297.3,16.4,D
34.819,-79.937,306.4,1.1,1,2017-10-18,1820,A,26,6.0NRT,295.1,5.3,D
34.817,-79.949,306.5,1.1,1,2017-10-18,1820,A,34,6.0NRT,295.7,5.2,D
34.797,-80.075,337,1.1,1,2017-10-18,1820,A,90,6.0NRT,296.1,40.1,D
34.795,-80.086,350.9,1.1,1,2017-10-18,1820,A,96,6.0NRT,299.2,68.8,D
34.806,-80.077,306.2,1.1,1,2017-10-18,1820,A,60,6.0NRT,293.9,5.4,D
34.804,-80.088,314.4,1.1,1,2017-10-18,1820,A,73,6.0NRT,294.5,12.1,D
35.248,-77.348,310.9,1,1,2017-10-18,1820,A,66,6.0NRT,297.1,8.4,D
34.966,-80.056,313.6,1.1,1,2017-10-18,1820,A,72,6.0NRT,294.9,11.3,D
34.923,-80.618,317.8,1.1,1.1,2017-10-18,1820,A,70,6.0NRT,296.4,14,D
34.921,-80.63,361.6,1.1,1.1,2017-10-18,1820,A,94,6.0NRT,297.7,103.3,D
34.919,-80.641,318.3,1.1,1.1,2017-10-18,1820,A,73,6.0NRT,294.1,14.7,D
35.018,-80.092,315.5,1.1,1,2017-10-18,1820,A,75,6.0NRT,295.9,13.3,D
35.016,-80.104,314.9,1.1,1,2017-10-18,1820,A,74,6.0NRT,295,12.9,D
34.969,-80.394,310.1,1.1,1,2017-10-18,1820,A,68,6.0NRT,298,6.7,D
34.928,-80.644,329,1.1,1.1,2017-10-18,1820,A,81,6.0NRT,294.9,27.6,D
34.971,-80.599,311.8,1.1,1.1,2017-10-18,1820,A,71,6.0NRT,296.3,9.3,D
34.969,-80.611,307.6,1.1,1.1,2017-10-18,1820,A,64,6.0NRT,297,5.7,D
44.479,-118.532,301.1,2,1.4,2017-10-18,1825,T,34,6.0NRT,273.6,18.3,D
44.344,-122.341,320.4,3.2,1.7,2017-10-18,1825,T,73,6.0NRT,281.9,114.5,D
44.347,-122.348,316.7,3.2,1.7,2017-10-18,1825,T,66,6.0NRT,281.8,95.5,D
44.333,-122.736,317.5,3.4,1.7,2017-10-18,1825,T,68,6.0NRT,278.1,103.1,D
42.687,-111.586,313.8,1,1,2017-10-18,1825,T,72,6.0NRT,293.8,10,D
43.01,-118.502,304.4,1.9,1.3,2017-10-18,1825,T,34,6.0NRT,287.4,9.5,D
43.018,-118.508,303.1,1.9,1.3,2017-10-18,1825,T,16,6.0NRT,286.9,7.5,D
43.006,-118.51,311.8,1.9,1.3,2017-10-18,1825,T,70,6.0NRT,288.4,23.2,D
42.907,-122.878,304.2,3.4,1.7,2017-10-18,1825,T,58,6.0NRT,274.4,47.2,D
42.905,-122.836,309.8,3.3,1.7,2017-10-18,1825,T,69,6.0NRT,277.5,66,D
42.897,-122.889,302.8,3.4,1.7,2017-10-18,1825,T,54,6.0NRT,275.2,42.2,D
42.894,-122.842,328,3.3,1.7,2017-10-18,1825,T,85,6.0NRT,279.3,165.4,D
42.625,-121.353,328.9,2.7,1.6,2017-10-18,1825,T,86,6.0NRT,288.2,121.4,D
40.597,-108.786,315.4,1.2,1.1,2017-10-18,1825,T,76,6.0NRT,292.8,14.7,D
38.034,-98.937,320.5,4.7,2,2017-10-18,1825,T,74,6.0NRT,300.7,116.4,D
38.02,-98.886,328.1,4.7,2,2017-10-18,1825,T,82,6.0NRT,300.7,198.5,D
38.034,-98.942,317.1,4.7,2,2017-10-18,1825,T,70,6.0NRT,300.7,88,D
38.02,-98.891,327.6,4.7,2,2017-10-18,1825,T,82,6.0NRT,300.8,194.3,D
37.703,-101.229,324.7,3.5,1.8,2017-10-18,1825,T,80,6.0NRT,303.7,98,D
37.688,-101.235,326.4,3.5,1.8,2017-10-18,1825,T,82,6.0NRT,304.1,103.7,D
37.694,-101.237,332.3,3.5,1.8,2017-10-18,1825,T,86,6.0NRT,304.8,149.3,D
38.759,-108.656,338.5,1.2,1.1,2017-10-18,1825,T,90,6.0NRT,294,52.9,D
40.192,-123.026,309.5,3.2,1.7,2017-10-18,1825,T,61,6.0NRT,298.6,46.7,D
40.18,-123.039,310,3.2,1.7,2017-10-18,1825,T,55,6.0NRT,295.6,42.3,D
37.746,-108.443,317.8,1.3,1.1,2017-10-18,1825,T,77,6.0NRT,288.6,22.6,D
39.06,-122.012,312.7,2.7,1.6,2017-10-18,1825,T,66,6.0NRT,299.8,28.2,D
39.041,-122.173,324.4,2.8,1.6,2017-10-18,1825,T,80,6.0NRT,298.6,82.2,D
39.039,-122.141,323.9,2.8,1.6,2017-10-18,1825,T,80,6.0NRT,295.8,80,D
39.056,-122.018,315,2.7,1.6,2017-10-18,1825,T,70,6.0NRT,299.5,36.3,D
39.038,-122.178,313.4,2.8,1.6,2017-10-18,1825,T,65,6.0NRT,298.9,34,D
39.036,-122.147,323.8,2.8,1.6,2017-10-18,1825,T,80,6.0NRT,296.2,77.7,D
38.814,-122.924,310.3,3.1,1.7,2017-10-18,1825,T,50,6.0NRT,295.5,33.4,D
38.812,-122.885,333,3.1,1.7,2017-10-18,1825,T,87,6.0NRT,297.3,149.9,D
38.795,-122.85,340,3.1,1.7,2017-10-18,1825,T,91,6.0NRT,296.4,202.5,D
38.813,-122.892,330.1,3.1,1.7,2017-10-18,1825,T,85,6.0NRT,297.2,132,D
38.796,-122.857,336.7,3.1,1.7,2017-10-18,1825,T,89,6.0NRT,296.8,178.5,D
38.794,-122.82,316.7,3,1.7,2017-10-18,1825,T,72,6.0NRT,294.1,58.1,D
37.679,-119.551,318.6,1.9,1.3,2017-10-18,1825,T,77,6.0NRT,274.9,45,D
35.338,-112.051,363.3,1,1,2017-10-18,1825,T,75,6.0NRT,274.4,99.7,D
34.857,-111.483,312.3,1.1,1,2017-10-18,1825,T,29,6.0NRT,289.1,8.4,D
34.848,-111.485,319.6,1.1,1,2017-10-18,1825,T,72,6.0NRT,292.7,16.2,D
34.846,-111.474,317.1,1.1,1,2017-10-18,1825,T,68,6.0NRT,292.3,13.4,D
34.486,-111.163,332.8,1.1,1.1,2017-10-18,1825,T,86,6.0NRT,290.7,35.3,D
34.484,-111.151,338.3,1.1,1.1,2017-10-18,1825,T,89,6.0NRT,289.6,45.4,D
34.48,-111.158,352.1,1.1,1.1,2017-10-18,1825,T,96,6.0NRT,293.6,75.5,D
34.473,-111.172,320.8,1.1,1.1,2017-10-18,1825,T,68,6.0NRT,291.3,18.4,D
34.471,-111.161,363.7,1.1,1.1,2017-10-18,1825,T,100,6.0NRT,294.9,111,D
34.463,-111.175,325.5,1.1,1.1,2017-10-18,1825,T,55,6.0NRT,292.2,23.7,D
34.461,-111.163,381.1,1.1,1.1,2017-10-18,1825,T,100,6.0NRT,297.9,183.2,D
34.454,-111.177,309.6,1.1,1.1,2017-10-18,1825,T,21,6.0NRT,289.7,8.5,D
34.452,-111.165,340,1.1,1.1,2017-10-18,1825,T,91,6.0NRT,291.1,49.2,D
34.178,-109.592,309.3,1.3,1.1,2017-10-18,1825,T,34,6.0NRT,292.2,8.7,D
34.168,-109.595,310.1,1.3,1.1,2017-10-18,1825,T,46,6.0NRT,290.7,10.4,D
34.364,-110.82,313.5,1.2,1.1,2017-10-18,1825,T,65,6.0NRT,292.4,11.4,D
34.362,-110.808,323.6,1.2,1.1,2017-10-18,1825,T,79,6.0NRT,292.7,23.2,D
33.912,-109.782,310.9,1.3,1.1,2017-10-18,1825,T,50,6.0NRT,277.3,18.3,D
30.851,-112.423,332.8,1.1,1,2017-10-18,1825,T,77,6.0NRT,314.2,16.1,D
30.849,-112.412,331.9,1.1,1,2017-10-18,1825,T,73,6.0NRT,315.2,14.7,D
30.842,-112.425,331.9,1.1,1,2017-10-18,1825,T,71,6.0NRT,313.1,14.4,D
30.84,-112.414,329.5,1.1,1,2017-10-18,1825,T,36,6.0NRT,315.1,10.7,D
49.326,-95.4,314.9,3.1,1.7,2017-10-18,1820,T,75,6.0NRT,285.4,80.8,D
49.328,-95.406,309.9,3.1,1.7,2017-10-18,1820,T,69,6.0NRT,285.3,55.9,D
49.026,-102.375,349.7,1.5,1.2,2017-10-18,1820,T,90,6.0NRT,288.3,112.8,D
49.022,-102.355,371.2,1.5,1.2,2017-10-18,1820,T,94,6.0NRT,289.4,218.5,D
48.363,-99.428,307.1,2.1,1.4,2017-10-18,1820,T,65,6.0NRT,287.2,24.7,D
48.04,-98.452,300.3,2.5,1.5,2017-10-18,1820,T,32,6.0NRT,285.9,15.7,D
48.046,-98.454,301.8,2.5,1.5,2017-10-18,1820,T,46,6.0NRT,286,19.9,D
45.655,-108.785,322.1,1,1,2017-10-18,1820,T,81,6.0NRT,293.4,18.9,D
44.745,-109.029,311.6,1,1,2017-10-18,1820,T,71,6.0NRT,294.7,8.1,D
43.921,-111.172,335.8,1,1,2017-10-18,1820,T,90,6.0NRT,290.6,36.5,D
35.394,-79.52,305.5,1,1,2017-10-18,1825,A,58,6.0NRT,293,5.9,D
35.465,-80.297,306.6,1.1,1,2017-10-18,1825,A,62,6.0NRT,295.2,5.6,D
35.272,-81.614,317.1,1.2,1.1,2017-10-18,1825,A,77,6.0NRT,295.1,17,D
35.539,-80.363,304.8,1.1,1,2017-10-18,1825,A,58,6.0NRT,294.6,4.4,D
36.05,-77.548,306.1,1,1,2017-10-18,1825,A,50,6.0NRT,293.6,4.8,D
36.048,-77.559,322,1,1,2017-10-18,1825,A,80,6.0NRT,294.7,17.9,D
36.279,-76.508,316.6,1.1,1,2017-10-18,1825,A,75,6.0NRT,298.7,11.6,D
36.277,-76.52,323.4,1.1,1,2017-10-18,1825,A,81,6.0NRT,298.1,19.4,D
36.285,-76.516,314,1.1,1,2017-10-18,1825,A,73,6.0NRT,297.6,10.4,D
33.687,-90.599,311,4.6,2,2017-10-18,1825,A,70,6.0NRT,299.4,47.2,D
35.891,-79.948,306.4,1,1,2017-10-18,1825,A,61,6.0NRT,295.5,5.1,D
33.686,-90.603,312,4.6,2,2017-10-18,1825,A,67,6.0NRT,299.5,54.3,D
35.751,-81.42,304.5,1.2,1.1,2017-10-18,1825,A,59,6.0NRT,294,6,D
35.898,-81.099,316.5,1.1,1.1,2017-10-18,1825,A,77,6.0NRT,295.1,15.4,D
35.896,-81.112,319.3,1.1,1.1,2017-10-18,1825,A,79,6.0NRT,293.5,18.3,D
34.674,-87.936,309.1,3,1.6,2017-10-18,1825,A,67,6.0NRT,293.3,39.9,D
36.123,-80.803,310.3,1.1,1,2017-10-18,1825,A,70,6.0NRT,294.1,9.4,D
34.425,-89.312,308.9,3.7,1.8,2017-10-18,1825,A,67,6.0NRT,293.3,54.4,D
36.751,-77.733,348.6,1,1,2017-10-18,1825,A,95,6.0NRT,297.5,58.3,D
36.76,-77.735,324.3,1,1,2017-10-18,1825,A,83,6.0NRT,292.8,20.8,D
36.377,-80.558,303.7,1.1,1,2017-10-18,1825,A,57,6.0NRT,293.4,4.7,D
34.795,-90.238,323.7,4.1,1.9,2017-10-18,1825,A,82,6.0NRT,298.4,139.8,D
34.783,-90.241,325.5,4.1,1.9,2017-10-18,1825,A,83,6.0NRT,297.7,155,D
34.746,-91.022,309.7,4.6,2,2017-10-18,1825,A,68,6.0NRT,297.2,45.6,D
34.746,-91.026,308.6,4.6,2,2017-10-18,1825,A,65,6.0NRT,297.2,40.3,D
37.248,-78.925,305.8,1,1,2017-10-18,1825,A,62,6.0NRT,292.9,5.6,D
35.664,-90.979,315.7,4.3,1.9,2017-10-18,1825,A,64,6.0NRT,296.7,80.9,D
35.666,-90.984,314.4,4.3,1.9,2017-10-18,1825,A,72,6.0NRT,296.7,70.1,D
35.655,-91.029,311.3,4.3,1.9,2017-10-18,1825,A,55,6.0NRT,297.1,51.7,D
38.573,-75.56,306.4,1.2,1.1,2017-10-18,1825,A,53,6.0NRT,295.9,5.5,D
38.572,-75.574,311,1.2,1.1,2017-10-18,1825,A,61,6.0NRT,297.1,9.5,D
35.822,-90.617,310.8,4.1,1.9,2017-10-18,1825,A,62,6.0NRT,298.9,40.8,D
36.805,-87.539,305.5,2.5,1.5,2017-10-18,1825,A,60,6.0NRT,295.4,12.2,D
36.341,-90.477,316.3,3.8,1.8,2017-10-18,1825,A,76,6.0NRT,297.4,78.1,D
36.331,-90.477,315.6,3.8,1.8,2017-10-18,1825,A,75,6.0NRT,297.4,73.9,D
36.457,-90.526,328,3.8,1.8,2017-10-18,1825,A,85,6.0NRT,297.3,157.9,D
36.473,-90.496,309.1,3.8,1.8,2017-10-18,1825,A,63,6.0NRT,293.6,40.6,D
36.463,-90.537,324.1,3.8,1.8,2017-10-18,1825,A,78,6.0NRT,297.3,133,D
36.541,-90.568,308.1,3.8,1.8,2017-10-18,1825,A,65,6.0NRT,296.1,32.7,D
36.532,-90.568,307.6,3.8,1.8,2017-10-18,1825,A,64,6.0NRT,296.2,30.4,D
40.746,-79.033,305.5,1,1,2017-10-18,1825,A,61,6.0NRT,293.3,5.6,D
40.744,-79.045,310.4,1,1,2017-10-18,1825,A,70,6.0NRT,293.2,8.9,D
41.448,-81.676,309.6,1,1,2017-10-18,1825,A,25,6.0NRT,298.7,5.3,D
41.457,-81.673,317.6,1,1,2017-10-18,1825,A,77,6.0NRT,298.1,13.2,D
40.515,-87.87,319.2,2.1,1.4,2017-10-18,1825,A,78,6.0NRT,294.7,42.4,D
40.509,-87.893,304.6,2.1,1.4,2017-10-18,1825,A,55,6.0NRT,294.1,10.7,D
42.102,-82.574,305.2,1.1,1,2017-10-18,1825,A,39,6.0NRT,292.9,4.2,D
42.105,-82.615,307.1,1.1,1,2017-10-18,1825,A,63,6.0NRT,292.5,5.8,D
42.802,-80.101,319.2,1,1,2017-10-18,1825,A,60,6.0NRT,294.3,15.8,D
42.801,-80.113,308.3,1,1,2017-10-18,1825,A,50,6.0NRT,292.8,6.9,D
43.027,-83.336,316.2,1.1,1,2017-10-18,1825,A,52,6.0NRT,292.5,13.9,D
43.286,-85.062,303.6,1.3,1.1,2017-10-18,1825,A,56,6.0NRT,292.4,7,D
44.933,-75.475,302.3,1.5,1.2,2017-10-18,1825,A,52,6.0NRT,291.9,6.8,D
44.033,-90.737,303.9,2.4,1.5,2017-10-18,1825,A,57,6.0NRT,291.7,16.5,D
44.079,-90.664,302.9,2.4,1.5,2017-10-18,1825,A,38,6.0NRT,291.1,14.2,D
49.32,-95.397,313.7,2.8,1.6,2017-10-18,1825,A,74,6.0NRT,285.7,65.6,D
49.31,-95.434,306.5,2.9,1.6,2017-10-18,1825,A,64,6.0NRT,285.8,42.3,D
18.316,-100.284,316.8,1.1,1,2017-10-18,1955,A,47,6.0NRT,302.7,8,D
18.483,-101.357,321,1.2,1.1,2017-10-18,1955,A,41,6.0NRT,306,12.1,D
18.354,-102.294,313.6,1.3,1.1,2017-10-18,1955,A,47,6.0NRT,300.2,10,D
19.608,-99.224,317,1,1,2017-10-18,1955,A,60,6.0NRT,300.3,3.5,D
20.244,-100.943,313,1.1,1,2017-10-18,1955,A,45,6.0NRT,300.1,4.3,D
20.562,-100.257,318.5,1,1,2017-10-18,1955,A,48,6.0NRT,301.6,5.9,D
21.024,-97.914,311.3,1,1,2017-10-18,1955,A,62,6.0NRT,300,5.3,D
20.605,-101.243,318.9,1.1,1,2017-10-18,1955,A,61,6.0NRT,304.1,9,D
21.172,-98.041,313.4,1,1,2017-10-18,1955,A,67,6.0NRT,300.4,7,D
21.239,-98.553,311.3,1,1,2017-10-18,1955,A,61,6.0NRT,299.4,5.3,D
21.238,-98.563,323,1,1,2017-10-18,1955,A,78,6.0NRT,300.1,15.9,D
21.365,-97.693,325.8,1.1,1,2017-10-18,1955,A,80,6.0NRT,301.6,18.3,D
21.286,-98.551,319.3,1,1,2017-10-18,1955,A,74,6.0NRT,299.6,11.7,D
21.316,-98.671,311.7,1,1,2017-10-18,1955,A,60,6.0NRT,299.5,5.7,D
44.385,-122.424,316.1,3.5,1.8,2017-10-18,2000,T,65,6.0NRT,283.7,97.1,D
44.346,-122.323,310.5,3.6,1.8,2017-10-18,2000,T,30,6.0NRT,283.4,68.2,D
40.175,-123.05,319.3,4.4,1.9,2017-10-18,2000,T,71,6.0NRT,293.7,141.6,D
40.19,-123.051,312.7,4.4,1.9,2017-10-18,2000,T,55,6.0NRT,294.5,93,D
40.173,-123.056,313.2,4.4,1.9,2017-10-18,2000,T,57,6.0NRT,293,94.3,D
21.633,-98.898,312.7,1,1,2017-10-18,2000,A,64,6.0NRT,299.2,7.3,D
21.26,-101.903,311.8,1.2,1.1,2017-10-18,2000,A,49,6.0NRT,299.9,5.8,D
22.122,-98.955,322.9,1,1,2017-10-18,2000,A,77,6.0NRT,299.6,16.1,D
23.883,-99.132,331.5,1,1,2017-10-18,2000,A,84,6.0NRT,305.7,24.2,D
24.12,-99.077,316,1,1,2017-10-18,2000,A,62,6.0NRT,304.8,6.4,D
25.394,-98.41,322.7,1.1,1,2017-10-18,2000,A,68,6.0NRT,309.7,10.3,D
24.445,-107.433,328.4,2.3,1.5,2017-10-18,2000,A,74,6.0NRT,300.2,47.2,D
24.5,-107.817,313,2.5,1.5,2017-10-18,2000,A,56,6.0NRT,301.2,25.3,D
26.427,-99.624,313,1,1,2017-10-18,2000,A,47,6.0NRT,301.5,6.6,D
28.821,-95.627,316.8,1.7,1.3,2017-10-18,2000,A,57,6.0NRT,303.1,17.3,D
28.821,-95.617,314.3,1.7,1.3,2017-10-18,2000,A,45,6.0NRT,302.7,13.6,D
28.958,-99.319,309.1,1.1,1,2017-10-18,2000,A,21,6.0NRT,291.5,6,D
29.503,-96.185,321.4,1.6,1.2,2017-10-18,2000,A,53,6.0NRT,303.4,20,D
29.735,-94.431,313.3,2.1,1.4,2017-10-18,2000,A,45,6.0NRT,296.1,21.9,D
29.849,-95.909,317.6,1.7,1.3,2017-10-18,2000,A,67,6.0NRT,303.3,18.8,D
30.819,-90.565,315.6,4,1.9,2017-10-18,2000,A,71,6.0NRT,296.7,78.6,D
30.804,-93.435,311.8,2.5,1.5,2017-10-18,2000,A,54,6.0NRT,298.5,24.1,D
30.802,-93.462,342.4,2.5,1.5,2017-10-18,2000,A,92,6.0NRT,299.6,169.7,D
30.799,-93.488,308.5,2.5,1.5,2017-10-18,2000,A,40,6.0NRT,297.6,17.3,D
30.986,-92.662,319.4,2.9,1.6,2017-10-18,2000,A,75,6.0NRT,297.8,65.9,D
30.972,-92.665,307.9,2.9,1.6,2017-10-18,2000,A,37,6.0NRT,297.9,20.2,D
30.986,-92.667,317.2,2.9,1.6,2017-10-18,2000,A,73,6.0NRT,297.7,56,D
30.801,-94.963,311.4,2,1.4,2017-10-18,2000,A,58,6.0NRT,299.3,17.9,D
31.162,-90.979,315,3.8,1.8,2017-10-18,2000,A,71,6.0NRT,295.1,77.2,D
31.17,-90.987,311,3.8,1.8,2017-10-18,2000,A,64,6.0NRT,294.8,51.5,D
31.118,-92.718,308.7,2.9,1.6,2017-10-18,2000,A,56,6.0NRT,298.2,24,D
31.045,-95.281,343.4,1.9,1.4,2017-10-18,2000,A,92,6.0NRT,300,117.7,D
31.057,-95.283,359.2,1.9,1.4,2017-10-18,2000,A,99,6.0NRT,302.5,208.7,D
31.055,-95.303,309,1.9,1.4,2017-10-18,2000,A,31,6.0NRT,298.9,11.9,D
31.51,-90.527,309.6,4.1,1.9,2017-10-18,2000,A,61,6.0NRT,294.7,54.1,D
31.513,-90.532,308.2,4.1,1.9,2017-10-18,2000,A,56,6.0NRT,294.6,48.2,D
31.289,-95.139,310.4,2,1.4,2017-10-18,2000,A,51,6.0NRT,299.4,16.2,D
32.313,-91.948,321.2,3.4,1.7,2017-10-18,2000,A,77,6.0NRT,299.9,76.3,D
32.307,-91.953,315.6,3.4,1.7,2017-10-18,2000,A,68,6.0NRT,299.7,47.1,D
32.322,-91.954,317.5,3.4,1.7,2017-10-18,2000,A,62,6.0NRT,298.7,57.1,D
32.177,-94.755,326.8,2.2,1.4,2017-10-18,2000,A,81,6.0NRT,302.5,55,D
32.179,-94.74,318.5,2.2,1.4,2017-10-18,2000,A,72,6.0NRT,301.1,32.2,D
32.177,-94.763,317.9,2.2,1.4,2017-10-18,2000,A,71,6.0NRT,302.4,29.6,D
32.555,-91.346,318.4,3.7,1.8,2017-10-18,2000,A,62,6.0NRT,305.9,49.1,D
32.674,-91.673,321.5,3.5,1.8,2017-10-18,2000,A,77,6.0NRT,304.8,71.1,D
31.68,-101.505,327.6,1,1,2017-10-18,2000,A,83,6.0NRT,303.5,20.8,D
32.666,-91.678,319.8,3.5,1.8,2017-10-18,2000,A,74,6.0NRT,303.2,61.8,D
32.312,-101.329,318,1,1,2017-10-18,2000,A,71,6.0NRT,302.3,6.8,D
33.299,-91.415,315.9,3.7,1.8,2017-10-18,2000,A,0,6.0NRT,302.7,37.9,D
33.308,-91.424,314.1,3.7,1.8,2017-10-18,2000,A,0,6.0NRT,303.2,29.3,D
33.397,-96.007,335,1.8,1.3,2017-10-18,2000,A,87,6.0NRT,306.1,68.2,D
33.395,-96.027,315.4,1.8,1.3,2017-10-18,2000,A,48,6.0NRT,304.1,13.9,D
33.409,-96.009,332.2,1.8,1.3,2017-10-18,2000,A,85,6.0NRT,305,59.6,D
33.407,-96.028,320.7,1.8,1.3,2017-10-18,2000,A,74,6.0NRT,304.8,26.7,D
33.404,-95.993,317.7,1.9,1.3,2017-10-18,2000,A,40,6.0NRT,304.7,19,D
33.402,-96.013,340.8,1.8,1.3,2017-10-18,2000,A,91,6.0NRT,307.7,91,D
33.764,-94.62,317.3,2.3,1.5,2017-10-18,2000,A,71,6.0NRT,298,40.7,D
33.762,-94.645,328.1,2.3,1.5,2017-10-18,2000,A,82,6.0NRT,299.1,77.7,D
33.838,-96.253,328.3,1.8,1.3,2017-10-18,2000,A,83,6.0NRT,301.5,51.8,D
33.836,-96.241,316.5,1.8,1.3,2017-10-18,2000,A,71,6.0NRT,300.5,23.2,D
33.834,-96.26,321.7,1.8,1.3,2017-10-18,2000,A,77,6.0NRT,301.1,34.5,D
34.419,-92.06,317.9,3.5,1.8,2017-10-18,2000,A,58,6.0NRT,302.2,61.8,D
34.282,-95.521,308.3,2,1.4,2017-10-18,2000,A,51,6.0NRT,297.2,15.7,D
34.28,-95.543,309.7,2,1.4,2017-10-18,2000,A,49,6.0NRT,298.4,17.9,D
34.272,-95.527,312.7,2,1.4,2017-10-18,2000,A,61,6.0NRT,297.3,24.9,D
34.738,-90.215,317.6,4.6,2,2017-10-18,2000,A,59,6.0NRT,299.6,94.9,D
34.618,-91.974,312.3,3.5,1.8,2017-10-18,2000,A,67,6.0NRT,300.1,26.6,D
34.736,-90.22,319.1,4.6,2,2017-10-18,2000,A,76,6.0NRT,299.6,116.5,D
34.664,-92.016,325.3,3.5,1.8,2017-10-18,2000,A,77,6.0NRT,302.2,102.1,D
34.661,-92.055,314,3.5,1.8,2017-10-18,2000,A,51,6.0NRT,300.6,37,D
35.102,-91.121,311.4,4.1,1.9,2017-10-18,2000,A,63,6.0NRT,300.1,41,D
35.407,-90.355,310.8,4.6,2,2017-10-18,2000,A,31,6.0NRT,298.7,38.5,D
35.425,-90.356,312.3,4.6,2,2017-10-18,2000,A,66,6.0NRT,298.9,49.8,D
